path,text,duration,source_id
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS61.7.wav,d,0.86,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS85.2.wav,is this a robot,1.77,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS96.5.wav,jug,1.01,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS100.4.wav,jug,0.86,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS103.1.wav,j,1.03,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS104.8.wav,u,0.88,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS106.3.wav,g,0.78,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS107.1.wav,jug,1.26,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS109.2.wav,hat,0.96,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS110.9.wav,hat,2.87,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS117.0.wav,ehm,1.03,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS119.8.wav,um i dunno,1.69,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS122.1.wav,f,1.08,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS123.9.wav,l,0.71,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS125.1.wav,u,0.88,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS128.4.wav,sick,1.14,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS129.7.wav,sss. sick,2.95,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS134.0.wav,s,0.83,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS135.6.wav,i,0.86,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS137.1.wav,c,0.91,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS138.9.wav,k,0.76,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS140.3.wav,sick,0.78,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS142.9.wav,man,0.91,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS143.8.wav,mmman,5.09,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS150.2.wav,man,1.01,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS152.3.wav,box,0.81,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS153.7.wav,buh o bok,3.83,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS159.4.wav,b,0.93,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS161.0.wav,o,0.76,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS162.6.wav,x,0.96,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS163.9.wav,box,1.26,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS166.5.wav,duh a,2.37,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS170.1.wav,d,0.98,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS171.6.wav,o,0.60,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS172.4.wav,k,0.91,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS174.0.wav,g,0.91,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS176.5.wav,wig,1.19,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS179.1.wav,woo,1.19,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS181.5.wav,w,0.71,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS183.2.wav,i,0.88,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS184.8.wav,g,0.98,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS188.1.wav,wiz,1.06,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS189.5.wav,koo,1.66,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS191.3.wav,quex,4.84,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS197.2.wav,i,0.83,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS198.7.wav,z,0.96,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS200.5.wav,quiz,1.11,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS202.6.wav,play,0.91,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS204.5.wav,p,1.94,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS206.6.wav,puh. pol,1.64,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS208.8.wav,pl,1.46,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS211.2.wav,plel,1.41,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS213.6.wav,l,0.96,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS214.8.wav,a,0.76,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS225.5.wav,van,1.03,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS227.7.wav,v,1.21,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS230.1.wav,a,0.86,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS232.1.wav,and n,1.01,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS237.6.wav,ch. trkeu,4.79,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS246.6.wav,ee,1.31,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS251.3.wav,tree,0.83,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS259.1.wav,seven,0.96,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS261.5.wav,zero,1.03,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS263.5.wav,four,1.26,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS265.2.wav,ten,1.44,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS268.5.wav,five,1.29,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS271.7.wav,eight,1.08,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS273.6.wav,one,1.39,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS275.2.wav,six,1.82,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS277.9.wav,three,1.41,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS279.5.wav,nine,1.64,letters_T2027209__T2027209
..\processed_data\train\letters_T2027209__T2027209\letters_T2027209__T2027209_SS282.1.wav,two,0.98,letters_T2027209__T2027209
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS0.0.wav,b,0.85,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS1.8.wav,buh,0.93,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS4.4.wav,m,0.87,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS6.9.wav,ooh,0.60,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS8.9.wav,u,0.69,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS12.8.wav,c,0.95,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS15.8.wav,r,0.68,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS19.1.wav,i don't know,0.82,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS20.5.wav,q,1.06,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS22.8.wav,x,0.73,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS25.2.wav,y,0.77,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS27.1.wav,v,0.79,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS30.7.wav,y,0.74,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS33.7.wav,o,0.60,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS39.4.wav,i don't know,0.93,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS41.2.wav,h,0.91,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS43.4.wav,t,1.25,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS48.6.wav,a,0.84,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS50.3.wav,l,0.74,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS54.0.wav,k,0.93,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS56.1.wav,j,0.96,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS58.0.wav,a,1.01,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS60.0.wav,c,1.18,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS61.9.wav,s,0.82,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS63.8.wav,z,1.02,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS65.5.wav,y,0.93,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS67.6.wav,w,0.98,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS70.6.wav,x,0.90,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS72.3.wav,k,0.92,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS75.6.wav,i don't know,0.71,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS77.2.wav,n,0.77,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS80.2.wav,one,0.66,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS81.9.wav,i,0.68,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS84.0.wav,puh,0.39,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS85.5.wav,p,0.93,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS90.8.wav,f,0.71,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS93.5.wav,juh,0.73,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS95.5.wav,g,0.99,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS97.2.wav,a,0.90,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS99.2.wav,e,0.60,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS99.8.wav,what that's an e,2.29,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS105.1.wav,d,1.06,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS109.7.wav,i have those ones inaudible all the letters,2.17,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS118.0.wav,pull up pull up pull up pull up,4.08,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS125.4.wav,i was so bored,1.12,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS132.5.wav,yes i do,1.18,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS136.5.wav,yeah,0.76,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS137.8.wav,cuz i did not eat,3.10,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS143.1.wav,for the alle this a gwunulluh bar. obe bab,3.72,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS147.8.wav,but i'm still hungry and i had a magic gwunulluh bar,3.09,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS176.9.wav,is she on the paper,1.64,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS185.5.wav,i don't know,0.74,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS188.0.wav,j,0.80,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS189.2.wav,u,0.82,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS191.2.wav,g,0.52,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS195.4.wav,h at,1.34,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS201.0.wav,h,0.77,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS202.2.wav,a,0.50,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS207.6.wav,okay,0.57,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS211.1.wav,f,0.19,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS213.7.wav,l,0.58,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS216.4.wav,u,0.25,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS218.7.wav,'kay,0.43,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS221.8.wav,at sick,1.34,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS225.1.wav,s,0.90,letters_T2027214__T2027214
..\processed_data\train\letters_T2027214__T2027214\letters_T2027214__T2027214_SS226.8.wav,i,0.87,letters_T2027214__T2027214
